tconst,title,genres,averagerating,numvotes,studio,domestic_gross,popularity,release_date,vote_average,vote_count,month,Adventure,Drama,Romance,Action,Crime,Sci-fi,Comedy,Family,Animation,Thriller,Mystery,Horror,Biography,History,Fantasy,Music,War,Sport
tt2381249,Mission: Impossible - Rogue Nation,"['Action', 'Adventure', 'Thriller']",7.4,311704,Par.,195000000.0,20.177,2015-07-31,7.1,5242,7,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt2381991,The Huntsman: Winter's War,"['Action', 'Adventure', 'Drama']",6.1,87714,Uni.,48400000.0,16.660999999999998,2016-04-22,6.2,2966,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2387433,Dark Skies,"['Horror', 'Sci-Fi', 'Thriller']",6.3,65754,W/Dim.,17400000.0,11.582,2013-02-22,6.1,1004,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
tt2387589,The Girl on the Train,['Thriller'],4.4,819,Strand,208000.0,1.595,2014-07-03,5.9,25,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt2388637,Ain't Them Bodies Saints,"['Crime', 'Drama', 'Romance']",6.4,19464,IFC,397000.0,8.166,2013-08-16,6.2,217,8,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2388715,Oculus,"['Horror', 'Mystery']",6.5,106906,Rela.,27700000.0,10.841,2014-04-03,6.4,1747,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
tt2393845,Kill Me Three Times,"['Action', 'Comedy', 'Crime']",5.9,18238,Magn.,24300.0,7.12,2015-04-10,5.6,260,4,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt2395427,Avengers: Age of Ultron,"['Action', 'Adventure', 'Sci-Fi']",7.3,665594,BV,459000000.0,44.383,2015-05-01,7.3,13457,5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt2397535,Predestination,"['Drama', 'Mystery', 'Sci-Fi']",7.5,225349,VE,68400.0,13.625,2015-01-09,7.4,3332,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
tt2402101,Dark Places,"['Action', 'Drama', 'Mystery']",6.2,38160,A24,209000.0,10.979000000000001,2015-08-07,5.9,753,8,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt2402105,Dom Hemingway,"['Comedy', 'Crime', 'Drama']",6.2,24557,FoxS,524000.0,7.254,2014-04-03,5.8,302,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt2404425,Woman in Gold,"['Biography', 'Drama', 'History']",7.3,48501,Wein.,33299999.0,7.76,2015-04-10,7.4,787,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tt2404463,The Heat,"['Action', 'Comedy', 'Crime']",6.6,153501,Fox,159600000.0,16.912,2013-06-28,6.6,2441,6,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
